userID,ISBN,bookRating
272,0316602051,8
701,0316655708,6
442,0385482485,7
681,067144171X,8
564,0811811409,6
257,1880317141,10
94,188392930X,7
612,0385484518,9
454,044661064X,10
329,068483409X,8
140,0385424736,6
317,044651652X,7
481,0446672599,7
760,0060192704,5
290,0679405283,5
755,080213825X,8
279,0060288884,7
324,0060915544,10
464,044020254X,10
509,0446527165,10
266,0525938362,10
214,067102096X,5
76,0226118622,9
501,0671883402,10
6,1557833184,10
530,0140430784,9
697,0880015225,5
778,0394709306,4
461,0670272663,7
608,0345342968,5
279,0553104934,9
793,055356854X,8
750,0679767800,10
623,0781433428,6
129,0689859368,10
262,0241141788,6
235,0316769487,7
15,0385484518,7
224,0132257726,5
629,067231116X,7
308,067346962X,5
244,155773416X,5
617,1558506462,9
144,044651652X,5
549,0393322432,5
365,158542093X,10
170,0345342968,9
164,082241452X,9
380,0316769487,5
383,055358183X,10
722,0688167128,9
191,044651652X,7
95,0060002069,4
734,0385424736,8
119,089480829X,10
392,0316769487,9
192,089480829X,6
646,0385484518,8
736,0060915544,10
782,0441006582,2
470,038547296X,7
26,037379083X,10
693,0843948159,5
229,051513306X,10
19,0316769487,9
665,044651652X,5
549,1558506462,10
142,037375003X,8
302,0689859368,10
563,080695843X,10
625,0425148297,8
698,089480829X,10
32,0446611735,8
117,042513525X,8
790,0316769487,5
787,075640147X,8
116,0316769487,10
82,0345342968,9
237,1563898586,10
142,0316769487,3
524,0882899406,8
452,0345342968,9
127,0030200881,5
701,080213825X,9
7,044651652X,8
32,0345422805,10
750,0060915544,8
432,044651652X,7
490,0345342968,9
277,0515130990,6
784,2253047422,5
184,0131774298,10
733,0385484518,8
481,044651652X,9
682,0553050664,10
748,0718115813,10
367,0515133620,10
273,0316602051,8
636,074756034X,7
43,0060192704,10
427,0373240368,5
231,042511984X,5
309,0316602051,2
371,0316769487,8
240,081183140X,8
40,0394895894,10
711,0312876629,8
430,0385484518,9
107,315000067X,8
539,0373093993,5
693,0385484518,9
3,039472531X,8
410,0060915544,9
596,044095777X,9
157,0671745115,5
660,187398247X,7
392,044651652X,8
743,0590877437,5
276,089480829X,6
253,2070423174,9
481,0679414614,6
739,1555835325,7
704,0316769487,6
764,0689859368,9
600,1563898586,8
382,0898866146,8
455,0345342968,8
176,080213825X,1
37,0688088686,10
283,1585671274,6
286,014027684X,5
53,042513525X,7
412,0664256937,6
218,0385484518,10
436,0060915544,10
366,044651652X,5
87,0316769487,7
431,1575666243,5
189,0026301253,5
661,0345358791,8
25,0812930347,10
401,044661064X,8
228,0385484518,9
233,0812694333,5
541,0345358791,7
60,0440078288,8
239,0385484518,9
618,0449205061,7
654,0399150439,9
701,037540340X,7
517,0385484518,9
579,044651652X,9
715,042513525X,8
693,0060163747,6
540,0316769487,10
465,0806920726,10
690,0380804700,6
448,0373273797,3
707,0446611735,4
725,0553104284,3
215,082177381X,4
770,0670857831,6
565,0894717960,10
166,1568710275,9
539,0886775809,9
467,0385419287,10
493,042513525X,8
82,0786868058,8
213,157322989X,9
552,0886775809,8
689,0060090421,8
190,0060188901,8
249,0312135653,8
11,0312276818,8
265,0312312628,9
499,031287863X,8
766,0374165890,8
325,0375505210,8
324,0393051838,8
670,0399150439,9
12,0425184927,2
378,0553801945,8
713,0553803085,7
719,067003083X,8
628,0743217101,7
659,0786868058,7
745,1575668793,8
653,1931081514,8
384,0385484518,7
242,0886775809,8
236,0521293715,8
631,042513525X,6
696,0345358791,8
346,0679419454,7
688,039304632X,8
519,0060915544,10
266,044661064X,5
680,0670899844,7
139,0060973722,9
550,0684849216,5
121,0345342968,7
374,030723116X,10
572,038070384X,8
129,0385484518,10
35,0670272663,10
188,076111937X,5
292,0679450408,8
668,0679405283,6
538,0060005424,8
755,0060915544,8
551,0471957143,5
330,0679450408,9
386,0060005424,8
580,0425148297,2
484,055308903X,5
18,0446679763,9
590,0316769487,9
108,0871401223,5
40,0670865729,5
20,0449205061,7
320,067187263X,6
457,067166333X,1
145,089480829X,10
236,0802130747,8
307,044651652X,10
694,0515130990,9
217,044651652X,10
613,0590424394,6
370,0689712065,10
683,155661327X,10
415,0312876629,8
300,043925325X,10
677,0465050522,10
289,0679457143,10
634,038070384X,7
741,0385484518,8
323,0316769487,9
137,045120980X,10
410,1563898586,10
76,0316769487,8
167,0140235507,10
463,0440213320,8
125,051513306X,8
689,074344504X,10
752,0671020307,4
704,0671020323,4
771,0330339419,3
737,042513525X,8
191,031218087X,8
696,0394895894,10
285,0534039278,8
510,0811811409,10
452,014027684X,8
306,0345342968,6
454,0385500327,7
10,0811811409,2
448,1892389487,10
502,0684192519,10
169,0316769487,9
492,0316769487,8
472,0345342968,8
799,0843127171,4
520,0826402410,7
657,0913299545,9
281,157673854X,8
557,0395353009,9
266,0830813225,10
17,0425148297,10
536,1576736466,8
161,3821808586,7
594,044651652X,8
530,0385484518,10
550,0385484518,7
425,0385484518,9
1,0385315023,5
236,042514755X,7
675,0345342968,10
760,034543739X,7
396,067102096X,10
436,0590877437,6
681,0671004131,10
149,044651652X,10
472,0385484518,8
344,0679449434,3
410,044651652X,8
681,0345422805,3
642,0316769487,9
84,000712614X,8
36,0878100016,6
668,0140235507,10
670,067973452X,10
376,0345342968,8
611,0425180972,6
318,042518546X,9
36,0671745115,7
581,0345342968,9
45,0939149109,7
552,0968454402,7
370,0385484518,10
484,1578515823,6
128,1563898586,8
442,155166903X,5
216,0395665892,7
647,0060915544,7
188,0062554468,7
779,0914086057,4
421,0060915544,7
503,0375726322,8
121,157324807X,6
198,0316769487,7
410,0590379305,10
776,0553102435,5
665,0316769487,7
448,1558506462,5
92,0316769487,8
273,080213825X,5
339,0684810948,5
129,068982047X,10
458,038529932X,7
739,1887655816,6
408,0060277327,7
556,0385191367,7
196,0552998478,10
733,080213825X,5
689,0805073337,10
73,0399527435,7
505,051720679X,7
212,037540273X,3
789,0316769487,10
170,0060915544,9
633,0385484518,8
429,042513024X,10
212,044020254X,10
543,037326173X,5
47,0590483455,5
548,0590877437,5
369,069109750X,5
596,0425091465,10
380,0345342968,8
437,037348478X,6
629,0932212239,7
655,0375406182,10
709,0395353009,9
31,1565123026,9
410,043942089X,10
322,0385484518,7
445,0385484518,10
780,0345342968,7
559,0805782192,7
55,0345342968,5
227,044651652X,5
283,0316602051,8
157,0140434232,7
698,0425148297,8
189,080213825X,1
60,0140430784,10
199,0140431136,10
557,0195283309,10
683,089283157X,6
503,055358183X,8
567,0425148297,10
78,0553801945,9
681,0679405283,7
171,0316769487,9
550,0140235507,8
27,042518546X,7
228,0679450408,9
665,0877283486,5
581,0316769487,9
19,1576736466,7
724,067102096X,5
785,0916076415,8
126,0385473958,9
721,0486242056,9
696,0521398029,8
172,0553582534,5
460,0802111165,9
473,087477795X,7
693,0060002069,3
100,0525237704,7
179,038533480X,10
528,1565122038,7
2,0316769487,8
38,0385424736,7
565,0393024601,7
314,055320663X,7
154,0385424736,8
655,0140101950,9
500,0345342968,5
339,075480500X,10
151,043926040X,5
185,0441006582,9
689,0465081991,6
235,0812694333,8
286,0874172861,8
731,0345342968,8
121,015202073X,9
306,074343143X,6
493,0316602051,9
22,0385484518,10
328,0897321618,9
325,0399150439,7
43,0802111165,10
245,0679767800,6
581,0316769487,8
472,0679450408,9
346,0316602051,10
712,0399150439,10
482,042511984X,6
287,0486261425,10
51,044651652X,10
706,156931005X,5
614,0060915544,10
208,0811811409,10
706,0345358791,8
175,0385424736,8
625,044651652X,5
493,0385484518,7
169,0316769487,8
135,0679450408,9
60,0345342968,8
409,0345358791,8
697,043942089X,9
157,0670859761,7
489,0345342968,10
702,044020254X,6
150,0670272663,9
620,0689859368,10
318,0385484518,8
592,044651652X,8
350,0679405283,7
471,0425101703,7
621,0394565614,8
548,0671759159,7
353,0060931078,10
625,0316602051,8
561,068484012X,6
15,044661064X,9
728,0345342968,9
457,0070434247,9
798,0671318292,7
460,0140047433,10
688,042513525X,5
155,037324133X,8
25,037326237X,6
563,037327209X,7
419,0312859740,7
536,0893756245,5
160,0913299545,8
137,042513525X,6
704,0385484518,7
655,044651652X,8
636,0671786113,8
129,0140243321,5
25,039304632X,10
76,068982954X,10
454,0552998478,5
767,1575668793,4
501,1561792225,8
215,1568360428,7
252,1572840323,7
433,0345342968,10
135,0385484518,8
762,044651652X,9
311,0553566229,4
251,0385424736,9
565,0679450408,8
533,0590483455,7
260,0345358791,8
112,042516313X,5
613,055352707X,9
575,0679773002,4
278,1575666243,7
271,0385484518,6
397,0877735786,5
651,0679767800,8
503,0446526339,7
245,044651652X,6
260,0316769487,7
365,0316769487,9
32,0345342968,9
592,0062554468,10
106,0380726475,7
377,0393310809,5
640,068487069X,8
669,842700611X,5
66,0140157352,4
430,044021632X,5
187,0374266441,8
386,089480829X,7
652,0375753397,5
243,0385484518,10
706,0385249217,5
527,0571153607,6
474,1568360428,10
340,0811811409,9
643,0385484518,10
774,0345422805,8
97,0060163747,10
179,1565924495,8
231,0140064699,6
338,014044050X,7
703,0670875678,7
145,0316769487,8
688,031090563X,10
32,0671721135,9
492,0671875973,9
157,1886228558,10
482,0385484518,10
288,044651652X,5
443,0316602051,10
734,0671897519,5
533,157062030X,8
22,0385484518,8
384,0316769487,2
131,0060578564,8
36,1556520794,8
277,0385484518,10
613,0060002069,8
26,0060527056,8
243,0380809168,7
17,0553582534,8
563,0671011324,4
561,082174898X,6
166,0451410211,8
207,044651652X,10
676,0446527165,8
440,140003082X,7
46,038071843X,8
259,0440213320,9
389,0609809431,9
193,0316769487,10
505,0553289314,5
311,0671020307,8
479,0671020323,8
218,0671873164,8
727,0873226550,7
494,0521563305,10
708,0894717960,10
594,0151789126,9
536,044651652X,9
109,0207143714,5
166,0226472035,5
663,0786868120,6
736,044651652X,10
395,044651652X,8
642,0373123558,7
122,0394726677,5
336,8408033700,8
364,0316602051,10
547,1563898586,8
724,0679405283,8
595,0151660387,10
746,0679419454,9
585,0140157352,7
265,067165991X,8
704,0345342968,8
240,0375406182,9
672,044651652X,4
113,0385424736,8
307,0451197550,8
2,0394923243,8
150,081257995X,10
257,0060957182,10
359,042511984X,7
318,0553582534,8
607,0060002069,7
238,0312873301,9
683,080213825X,2
563,0385484518,10
307,0486219712,6
127,0399518118,5
725,0020291604,5
530,0345342968,8
448,0345342968,10
48,044990668X,6
363,0913299545,9
390,346202261X,8
591,0195535650,7
364,0333555813,8
130,0415289939,8
522,0454003994,7
236,0671682288,8
116,0732907845,5
488,043926040X,8
679,0345422805,5
184,0385484518,7
797,031220325X,7
491,0316769487,4
207,077832043X,10
314,0439215986,8
221,0671745115,4
285,0446527165,5
257,0812966678,10
569,2070301036,7
504,0671682288,5
166,0380755661,5
325,0679404864,6
155,074724250X,7
314,0393002098,5
485,0698119738,10
259,094718399X,10
496,1562477722,10
694,0060915544,9
357,0807072125,9
2,0679734503,9
689,1569473307,9
183,042511984X,5
159,0679456023,6
230,0385484518,10
571,0385468687,6
441,0451197550,10
416,1575666243,10
253,0156027798,4
164,0375410198,6
395,0060198338,7
787,0060508663,9
588,0345358791,7
556,0345342968,9
280,034528710X,7
175,0316602051,7
519,0684826631,8
475,044651652X,8
420,0886775809,7
632,0425148297,9
560,0446611735,9
476,0553573993,10
241,0316769487,10
712,0385484518,8
270,0345342968,10
686,0887394183,8
130,081332615X,7
704,2070754790,9
534,089480829X,9
263,0441009840,6
288,0345422805,8
709,0860519260,8
518,0679419454,8
152,0060002069,7
693,0425148297,7
291,0380569523,8
198,038070384X,8
556,076111937X,9
270,0345342968,9
339,044175676X,6
304,0929398866,8
515,0380975661,5
710,034062079X,5
97,081472714X,9
617,039304632X,9
613,044651652X,2
295,081183140X,8
142,0316769487,9
35,0394709306,9
768,0670272663,10
433,0671702491,5
287,0786868120,5
357,0375411089,9
69,0316769487,6
292,0399132694,7
141,0316769487,2
183,0394569652,8
740,0553090437,5
572,0590483455,5
487,0140430784,9
203,067164808X,10
5,0385484518,10
614,055358183X,8
698,0394895894,4
525,044651652X,8
225,0449205061,8
116,0762103388,10
92,0333719344,8
111,0385484518,8
767,067187263X,8
246,0060176539,5
150,0671020307,4
417,0671020323,4
172,0316769487,7
172,0345342968,9
476,0609809431,9
642,1558506462,1
618,157036365X,6
142,0374281866,9
226,0553573993,9
47,0385424736,8
164,042513525X,9
563,076110481X,7
689,0670272663,10
291,0679404864,8
55,0385484518,10
151,185828077X,10
435,0060915544,9
731,0316769487,10
597,0385484518,7
744,0385484518,10
669,037348478X,2
251,0440508568,5
762,0679767800,9
549,0060915544,8
794,0316769487,7
761,0451455789,10
517,0394565614,9
366,0553573993,9
321,0884481921,7
773,0316769487,5
540,0671568132,8
194,0812694333,8
76,044651652X,8
190,0316769487,9
576,0140240039,7
100,1854879219,8
792,0142001473,9
249,0345342968,8
453,9728288115,9
118,0525934774,6
448,0525449825,8
110,052594530X,8
756,0590877437,6
675,0670856223,7
333,0345342968,10
332,0399138013,5
641,044651652X,9
481,0385484518,10
540,051513306X,7
764,0385413726,8
317,097115693X,10
195,0415014069,10
266,0060915544,10
536,325721605X,8
310,067179647X,7
211,0385484518,9
513,0316769487,6
663,0345342968,5
554,0060973722,6
729,0061052248,10
534,0152273220,10
437,0380767597,10
214,055358183X,10
628,315000067X,4
549,1564140784,7
222,1570541876,8
374,080213825X,5
194,1555868630,8
446,0060915544,9
575,067960135X,8
107,0812924347,6
71,0671207148,10
155,0805073337,9
437,0316602051,5
288,0060915544,8
619,0060192704,10
12,055309355X,10
478,0316769487,7
563,0679449434,7
230,0448095076,5
445,044651652X,6
145,044651652X,5
302,0811821994,8
498,044651652X,8
761,0316769487,9
246,0441006582,5
777,044100931X,7
612,080213825X,6
442,0385484518,10
553,0874172861,8
720,0385484518,9
432,0385413726,5
260,044651652X,6
537,044651652X,10
737,0316769487,10
58,0316769487,9
509,0316769487,10
390,0870114573,7
55,051513306X,7
3,0805073337,9
557,0684804484,10
